fns_record_id,store_name,store_type,street_address,city,borough,zip_code,county,state,latitude,longitude
1660252,Fyz Ny Inc.,Convenience Store,8624 Roosevelt Ave,Jackson Heights,Queens,11372,QUEENS,NY,40.747738,-73.87973
308487,Halal Live Poultry Corp,Other,1227 Rockaway Ave,Brooklyn,Brooklyn,11236,KINGS,NY,40.649551,-73.905548
249874,Grace Food Town,Grocery Store,2326 Bath Ave,Brooklyn,Brooklyn,11214,KINGS,NY,40.596443,-73.994522
280049,B & B Minimarket Inc,Convenience Store,311 Neptune Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.581085,-73.964722
1586840,Centroamericana Deli Corp,Grocery Store,1729 86th St,Brooklyn,Brooklyn,11214,KINGS,NY,40.608067,-74.003654
279166,12TH AVE FISH MARKET INC,Specialty Store,5112 12th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.635029,-73.995918
277257,Felu Grocery Corp,Grocery Store,1275 Burke Ave,Bronx,Bronx,10469,BRONX,NY,40.871494,-73.849686
276046,J & C Market Inc,Grocery Store,6928 3rd Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.635117,-74.026466
1661076,Mainline Deli 1 Corp.,Convenience Store,3053 Villa Ave,Bronx,Bronx,10468,BRONX,NY,40.873379,-73.888451
1657236,11-03 Deli & Grocery Corp,Convenience Store,1103 40th Ave,Long Island City,Queens,11101,QUEENS,NY,40.756348,-73.94323
311484,527 FRANCO BAKERY CORP,Specialty Store,527 E 138th St,Bronx,Bronx,10454,BRONX,NY,40.807224,-73.918373
233510,NG MINI MARKET CORP,Grocery Store,3106 81st St,East Elmhurst,Queens,11370,QUEENS,NY,40.758995,-73.88707
292446,Arecibo Cash And Carry,Grocery Store,5020 3rd Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.647343,-74.015198
313905,New Golden Gate Deli Grocery,Convenience Store,2210 5th Ave,New York,Manhattan,10037,NEW YORK,NY,40.812634,-73.93795
312529,NEW PUNJAB GROCERY CORP,Grocery Store,1071 Coney Island Ave,Brooklyn,Brooklyn,11230,KINGS,NY,40.63139,-73.966476
380050,B. F. NATIONAL BAKERY INC.,Specialty Store,3492 Jerome Ave,Bronx,Bronx,10467,BRONX,NY,40.88237,-73.881371
293596,ORIENTAL PASTRY & GROCERY,Convenience Store,170 Atlantic Ave,Brooklyn,Brooklyn,11201,KINGS,NY,40.689957,-73.993889
380104,Hamilton Corner Meat Market Inc,Grocery Store,1 Hamilton Pl,New York,Manhattan,10031,NEW YORK,NY,40.820759,-73.954231
293064,EL CHAI CORP/NAGILAH MARKET,Other,6369 108th St,Forest Hills,Queens,11375,QUEENS,NY,40.733341,-73.849739
380285,LN KIEV INC,Grocery Store,212 Kings Hwy,Brooklyn,Brooklyn,11223,KINGS,NY,40.605434,-73.982864
296658,Walgreens 01616,Other,8277 Broadway,Elmhurst,Queens,11373,QUEENS,NY,40.741585,-73.880539
274033,Walgreens 18219,Other,1720 Kings Hwy,Brooklyn,Brooklyn,11229,KINGS,NY,40.609795,-73.955849
273447,HAPPY FRUITS & VEG OF NY INC,Other,4439 Kissena Blvd,Flushing,Queens,11355,QUEENS,NY,40.753139,-73.821793
273692,ANGELA FISH MARKET,Specialty Store,886 Utica Ave,Brooklyn,Brooklyn,11203,KINGS,NY,40.65147,-73.930435
274164,2500 Victory Blvd Meat Corp,Grocery Store,2500B Victory Blvd,Staten Island,Staten Island,10314,RICHMOND,NY,40.609867,-74.146439
274649,GREAT VEGETABLE FARM INC,Grocery Store,1823 Church Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.649746,-73.96241
331519,COHN'S FISH MARKET INC.,Specialty Store,55A Division Ave,Brooklyn,Brooklyn,11249,KINGS,NY,40.707153,-73.966782
380656,Salmo Corp,Grocery Store,12321 Liberty Ave,S Richmond Hl,Queens,11419,QUEENS,NY,40.687702,-73.82045
381089,2034 Best Gourmet Deli Inc,Convenience Store,2034 3rd Ave,New York,Manhattan,10029,NEW YORK,NY,40.795368,-73.942131
382306,Riverside Gourmet Market Inc,Grocery Store,3779 Broadway,New York,Manhattan,10032,NEW YORK,NY,40.83403,-73.945496
333756,FREUNDS FISH MARKET,Specialty Store,4301 15th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.635658,-73.984253
381648,C & C NATURE NUTRITION CENTER INC,Convenience Store,561 W 179th St,New York,Manhattan,10033,NEW YORK,NY,40.847878,-73.934341
296276,DAIRY MAID RAVIOLI MFG CORP,Grocery Store,216 Avenue U,Brooklyn,Brooklyn,11223,KINGS,NY,40.596542,-73.976059
350737,Rite Aid 17681,Other,4502 43rd Ave,Sunnyside,Queens,11104,QUEENS,NY,40.744942,-73.918976
347979,ALL FRESH SUPERMARKET INC,Grocery Store,46 Harrison Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.705639,-73.9533
1663413,H & S Convenience Corp.,Convenience Store,288 E 174th St,Bronx,Bronx,10457,BRONX,NY,40.844524,-73.905075
356316,Vanessa Foods Corp,Grocery Store,5218 108th St,Corona,Queens,11368,QUEENS,NY,40.743114,-73.854897
1656756,3third Ave Grocery & Deli Corp,Convenience Store,414 E 149th St,Bronx,Bronx,10455,BRONX,NY,40.815689,-73.91713
297847,Johan Food Corp,Convenience Store,179 Graham Ave,Brooklyn,Brooklyn,11206,KINGS,NY,40.708172,-73.943504
1654589,TT Mini Market LLC,Grocery Store,1465 Amsterdam Ave,New York,Manhattan,10027,NEW YORK,NY,40.817062,-73.953354
289699,BROADWAY MINI MARKET DELI CORP,Grocery Store,403 Broadway,Brooklyn,Brooklyn,11211,KINGS,NY,40.70715,-73.953842
297987,Yamasa Deli & Grocery III Llc,Grocery Store,99 McClellan St,Bronx,Bronx,10452,BRONX,NY,40.833656,-73.920616
357002,JC CHANG CORPORATION,Convenience Store,251 Nassau Ave,Brooklyn,Brooklyn,11222,KINGS,NY,40.72596,-73.941948
298421,WALGREENS 04565,Other,12704 Guy r Brewer Blvd,Jamaica,Queens,11434,QUEENS,NY,40.678249,-73.779457
384095,CVS PHARMACY  6049,Other,1361 Hylan Blvd,Staten Island,Staten Island,10305,RICHMOND,NY,40.595242,-74.08638
384096,ITAL CORP INC,Grocery Store,947 Castle Hill Ave,Bronx,Bronx,10473,BRONX,NY,40.82666,-73.849854
351991,CVS PHARMACY  2906,Other,10204 Flatlands Ave,Brooklyn,Brooklyn,11236,KINGS,NY,40.646187,-73.896477
352540,ALIPERTI PORK STORE,Specialty Store,426 Graham Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.717625,-73.944855
436988,STOP 1 LEXINGTON DELI,Convenience Store,1801 Lexington Ave,New York,Manhattan,10029,NEW YORK,NY,40.795963,-73.94352
1645605,Mr Nyc Green Inc.,Convenience Store,4562 48th St,Woodside,Queens,11377,QUEENS,NY,40.741177,-73.917358
281440,POLMOST FOOD CORP/ASSOCIATED,Other,802 Manhattan Ave,Brooklyn,Brooklyn,11222,KINGS,NY,40.727905,-73.953125
281796,Mojali Deli & Grocery Inc.,Convenience Store,664 E 187th St,Bronx,Bronx,10458,BRONX,NY,40.854477,-73.885666
354216,HONG'S FISH MARKET,Specialty Store,324 Utica Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.666779,-73.931458
436199,LA RULETA MEAT MARKET II,Grocery Store,122 Nagle Ave,New York,Manhattan,10040,NEW YORK,NY,40.861031,-73.926765
436280,CVS PHARMACY  2433,Other,2112 White Plains Rd,Bronx,Bronx,10462,BRONX,NY,40.853809,-73.867683
436764,A & Z INTERNATIONAL INC.,Grocery Store,506 Foster Ave,Brooklyn,Brooklyn,11230,KINGS,NY,40.629395,-73.97258
354866,PETER SERVEDIO'S MEAT MARKET,Specialty Store,2344B Arthur Ave,Bronx,Bronx,10458,BRONX,NY,40.854309,-73.888466
386787,ANGEE DELI INC,Grocery Store,7918 5th Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.626148,-74.024178
1607147,Castle Of The Kingdom Organic Market Corp.,Convenience Store,736 Flatbush Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.655037,-73.959892
282745,P & M LIVE POULTRY INC,Specialty Store,13162 Avery Ave,Flushing,Queens,11355,QUEENS,NY,40.752213,-73.832924
282779,EL RANCHITO TWO,Specialty Store,456 E 138th St,Bronx,Bronx,10454,BRONX,NY,40.808334,-73.921104
340872,MANUELS GROCERY STORE,Grocery Store,3675 Broadway,New York,Manhattan,10031,NEW YORK,NY,40.831051,-73.94722
1645800,A.k Hempstead Convenience Corp.,Convenience Store,21901 Hempstead Ave,Queens Village,Queens,11429,QUEENS,NY,40.713177,-73.734764
257376,AFRICAN HOMELAND STORE,Grocery Store,70 Victory Blvd,Staten Island,Staten Island,10301,RICHMOND,NY,40.638088,-74.078964
317313,Artie Food Center Corp,Convenience Store,10101 35th Ave,Corona,Queens,11368,QUEENS,NY,40.754478,-73.866798
317706,CVS PHARMACY  2672,Other,150 Court St,Brooklyn,Brooklyn,11201,KINGS,NY,40.688782,-73.992973
343651,CVS PHARMACY  2441,Other,2151 8TH ST,BROOKLYN,Brooklyn,11214,KINGS,NY,40.595135,-73.979141
340138,Gross Bake Shop Inc,Other,5406 16th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.628151,-73.988541
258210,D G GROCERY CORP,Convenience Store,528B Morris Ave,Bronx,Bronx,10451,BRONX,NY,40.816944,-73.92289
1643204,Los Ni¤os Ricos 1,Other,582B W 207th St,New York,Manhattan,10034,NEW YORK,NY,40.866863,-73.920876
340600,FTI PHIL AM FOODS INC,Grocery Store,527 Tompkins Ave,Staten Island,Staten Island,10305,RICHMOND,NY,40.612911,-74.071411
343046,GOOD N NATURAL INC,Grocery Store,2173 White Plains Rd,Bronx,Bronx,10462,BRONX,NY,40.855721,-73.867867
302149,J & C FISH MARKET INC.,Specialty Store,131-27 ROCKAWAY BLVD,S OZONE PARK,Queens,11420,QUEENS,NY,40.674801,-73.806381
319385,DAE KIL FAMILY FARM CORP,Grocery Store,8029 Flatlands Ave,Brooklyn,Brooklyn,11236,KINGS,NY,40.635818,-73.913025
302170,JJC FISH MARKET INC,Specialty Store,2354 Arthur Ave,Bronx,Bronx,10458,BRONX,NY,40.854591,-73.888351
242220,Longwood One Fish Corp,Specialty Store,838 Westchester Ave,Bronx,Bronx,10455,BRONX,NY,40.819275,-73.902039
241173,TULCINGO DELI GROCERY,Grocery Store,115 WYCKOFF AVE,BROOKLYN,Brooklyn,11237,KINGS,NY,40.704456,-73.919403
242092,MANHATTAN AVE FOOD MARKET,Convenience Store,507 Manhattan Ave,New York,Manhattan,10027,NEW YORK,NY,40.808392,-73.954575
242192,Broadway Fish Market Inc,Specialty Store,4828 Broadway,Astoria,Queens,11103,QUEENS,NY,40.75576,-73.91227
335642,805 FRANKLIN AVE /FISHER SUPER,Grocery Store,805 Franklin Ave,Brooklyn,Brooklyn,11238,KINGS,NY,40.671326,-73.957596
339505,CVS PHARMACY  2364,Other,4065 Amboy Rd,Staten Island,Staten Island,10308,RICHMOND,NY,40.549522,-74.152481
240482,Gun Hill Road Deli & Grocery Inc,Convenience Store,362 E Gun Hill Rd,Bronx,Bronx,10467,BRONX,NY,40.878586,-73.872421
300020,18TH Ave SmokeShop Discount Ltd,Grocery Store,8120 18th Ave,Brooklyn,Brooklyn,11214,KINGS,NY,40.609524,-73.999954
336740,GIRALDA BAKERY CORP,Specialty Store,1035 E 163rd St,Bronx,Bronx,10459,BRONX,NY,40.821312,-73.891434
336798,Greenfeld's LLC,Specialty Store,128 Lee Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.703869,-73.958054
1598924,Mi Lupita Grocery Corp.,Grocery Store,132 Nagle Ave,New York,Manhattan,10040,NEW YORK,NY,40.861233,-73.926224
326240,J.L. Meat Market Corp,Grocery Store,26 E 167th St,Bronx,Bronx,10452,BRONX,NY,40.835712,-73.921608
325016,Boro Park Health Food Center Inc,Grocery Store,5201 13th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.633183,-73.993828
323865,DC Meat Market Inc.,Specialty Store,36 E Broadway,New York,Manhattan,10002,NEW YORK,NY,40.713577,-73.996292
325122,95TH AVE GROCERY CORP,Grocery Store,9625 95th Ave,Ozone Park,Queens,11416,QUEENS,NY,40.68766,-73.845566
323969,THE RED APPLE FRUIT & VEG,Specialty Store,455 Albany Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.664391,-73.939743
1670844,111 Farmers Deli Grocery Inc.,Convenience Store,11104 Farmers Blvd,Saint Albans,Queens,11412,QUEENS,NY,40.701744,-73.765663
1663458,Azteca Deli,Grocery Store,3094 Coney Island Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.580631,-73.960068
1660397,S & L Grocery Inc,Grocery Store,5118 8th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.640255,-74.004829
1657206,La Milagrosa Fruit Market Corp,Grocery Store,4605 5th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.647121,-74.008018
1670332,Bani Deli Grocery Corp,Convenience Store,1965 Webster Ave,Bronx,Bronx,10457,BRONX,NY,40.849373,-73.900208
264512,Armando Grocery & Bakery Inc,Convenience Store,272 WYCKOFF AVE,BROOKLYN,Brooklyn,11237,KINGS,NY,40.700127,-73.912209
324231,CVS PHARMACY 491,Other,7209 Northern Blvd,Jackson Heights,Queens,11372,QUEENS,NY,40.75465,-73.894218
1624935,Moe Grocery Convenient Corp.,Convenience Store,180 E 174th St,Bronx,Bronx,10457,BRONX,NY,40.844707,-73.908661
397528,MEHADRIN MEATS CORP,Specialty Store,4809 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.628544,-73.980576
1660685,Jp & M Deli Grocery Ny Corp,Convenience Store,10401 Glenwood Rd,Brooklyn,Brooklyn,11236,KINGS,NY,40.648716,-73.897095
397704,100-17 BEACH CHANNEL DR CORP,Convenience Store,10017 Beach Channel Dr,Rockaway Park,Queens,11694,QUEENS,NY,40.585915,-73.822639
325859,BRISKA GROCERY,Grocery Store,2333 Arthur Ave,Bronx,Bronx,10458,BRONX,NY,40.854122,-73.888847
499886,EL JAROCHITO MEXICAN DELI GROCERY CORP.,Grocery Store,195 Neptune Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.581818,-73.96067
500234,Dinoras Halal Meat Market,Grocery Store,198 Canal St,Staten Island,Staten Island,10304,RICHMOND,NY,40.624989,-74.079353
319807,Luis Meat Market,Specialty Store,88 Essex St,New York,Manhattan,10002,NEW YORK,NY,40.71772,-73.988449
359449,1484 WESTCHESTER AVE NACIONAL BAK,Other,1484 Westchester Ave,Bronx,Bronx,10472,BRONX,NY,40.828308,-73.880753
359673,KIKIRIKI LIVE POULTRY INC,Specialty Store,334 Linden St,Brooklyn,Brooklyn,11237,KINGS,NY,40.699169,-73.913696
322709,RITE AID 1225,Other,534 Hudson St,New York,Manhattan,10014,NEW YORK,NY,40.73431,-74.006027
373220,CVS PHARMACY  6047,Other,640 Arthur Kill Rd,Staten Island,Staten Island,10308,RICHMOND,NY,40.559612,-74.16301
373471,CVS PHARMACY  560,Other,242 NORTHERN BLVD,DOUGLASTON,Queens,11363,QUEENS,NY,40.762386,-73.756355
458346,F & D LIVE POULTRY CORP,Specialty Store,9402 Liverpool St,Jamaica,Queens,11435,QUEENS,NY,40.698231,-73.808464
458537,A & M Grocery Store,Convenience Store,4624 Avenue D,Brooklyn,Brooklyn,11203,KINGS,NY,40.641834,-73.932426
458577,2676 MORRIS FOOD CORP,Convenience Store,2676 Morris Ave,Bronx,Bronx,10468,BRONX,NY,40.867252,-73.896095
322345,Rite Aid 4294,Other,4159 White Plains Rd,Bronx,Bronx,10466,BRONX,NY,40.892323,-73.8582
361975,CHARMAR SUPERETTE INC,Convenience Store,85 Stuyvesant Pl,Staten Island,Staten Island,10301,RICHMOND,NY,40.643837,-74.077469
438652,WILLETS POINT FISH MARKET INC,Specialty Store,2724 E Tremont Ave,Bronx,Bronx,10461,BRONX,NY,40.842285,-73.84481
438906,Deli Brothers Grocery Inc,Convenience Store,905 Broadway,Brooklyn,Brooklyn,11206,KINGS,NY,40.697849,-73.936546
439049,ELINER SEAFOOD,Specialty Store,1433 Central Ave,Far Rockaway,Queens,11691,QUEENS,NY,40.605858,-73.750984
412602,RIMA MEAT CORP,Grocery Store,910 Utica Ave,Brooklyn,Brooklyn,11203,KINGS,NY,40.650818,-73.930336
437824,BOR KEE FOOD MARKET INC,Specialty Store,241 Grand St,New York,Manhattan,10002,NEW YORK,NY,40.718246,-73.994522
438081,1296 Rivera Grocery Inc,Convenience Store,1296 Walton Ave,Bronx,Bronx,10452,BRONX,NY,40.837387,-73.917526
413584,Giordano Big G Inc,Grocery Store,1554 Paulding Ave,Bronx,Bronx,10462,BRONX,NY,40.844261,-73.852173
1649009,Anyeli Deli Grocery Corp.,Convenience Store,25 E Gun Hill Rd,Bronx,Bronx,10467,BRONX,NY,40.882442,-73.880486
439792,Felomar Grocery Store,Convenience Store,154 E 175th St,Bronx,Bronx,10457,BRONX,NY,40.846737,-73.908035
361033,F. J. P. MEAT MARKET INC,Grocery Store,2823 Mermaid Ave,Brooklyn,Brooklyn,11224,KINGS,NY,40.575539,-73.995087
415635,Rite Aid 10585,Other,2064 Mill Ave,Brooklyn,Brooklyn,11234,KINGS,NY,40.615719,-73.914253
416569,ANGELA 11 FISH MARKET,Specialty Store,9501 Church Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.655228,-73.916267
374526,ALMANZAR GROCERY & FOOD CORP,Convenience Store,854 Intervale Ave,Bronx,Bronx,10459,BRONX,NY,40.817986,-73.895569
375142,ROKIM FOOD INC,Grocery Store,4101 16th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.635349,-73.980812
375295,Albany Bakery,Specialty Store,337 Albany Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.668491,-73.939354
1637523,Mobil Mart,Convenience Store,1764 Dr Martin L King Jr Blvd,Bronx,Bronx,10453,BRONX,NY,40.863861,-73.904236
417291,TAUBER'S FISH STORE,Specialty Store,149 Lee Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.703373,-73.957268
1640895,Ayman Musa Eisheh,Convenience Store,561 17th St,Brooklyn,Brooklyn,11218,KINGS,NY,40.656937,-73.979858
403964,PARKVILLE FOOD CENTER,Grocery Store,109 Lawrence Ave,Brooklyn,Brooklyn,11230,KINGS,NY,40.630054,-73.974922
404022,STAR FOOD CENTER INC,Grocery Store,5520 14th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.629852,-73.993942
330807,LOS PRIMOS GROCERY,Convenience Store,57 Sutter Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.665638,-73.920586
403456,Little Guyana Bake Shop,Grocery Store,12413 Liberty Ave,South Richmond Hill,Queens,11419,QUEENS,NY,40.688015,-73.819664
403477,C TOWN SUPERMARKET,Grocery Store,8129 Lefferts Blvd,Kew Gardens,Queens,11415,QUEENS,NY,40.708683,-73.830566
403630,46 St Food Center Inc,Grocery Store,1048 46th St,Brooklyn,Brooklyn,11219,KINGS,NY,40.640018,-73.995949
504056,Affairs Supplier Inc,Specialty Store,159 Lee Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.703152,-73.957031
405342,MINI MARKET PLUS INC,Grocery Store,10 Harrison Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.706738,-73.954559
328722,LITTLE GUYANA BAKE SHOP INC,Grocery Store,116-04 LIBERTY AVE,RICHMOND HILL,Queens,11419,QUEENS,NY,40.685844,-73.826591
518410,CVS PHARMACY  499,Other,11810 Queens Blvd,Forest Hills,Queens,11375,QUEENS,NY,40.714809,-73.832222
1661662,Dean Organik Market Inc,Grocery Store,486 Dean St,Brooklyn,Brooklyn,11217,KINGS,NY,40.681366,-73.974075
518941,CARDAK CORP.,Grocery Store,2301 65th St,Brooklyn,Brooklyn,11204,KINGS,NY,40.612408,-73.978996
1668209,Heathy Hive Food Inc,Convenience Store,404 Malcolm X Blvd,New York,Manhattan,10037,NEW YORK,NY,40.811054,-73.942917
520061,SCHREIBER'S FRUIT & VEGETABLE INC,Specialty Store,184 Lee Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.702309,-73.9562
1658424,194 Quick Stop Corp,Convenience Store,194 Bay St,Staten Island,Staten Island,10301,RICHMOND,NY,40.637325,-74.076851
520668,J & J GROCERY,Convenience Store,1840 Coney Island Ave,Brooklyn,Brooklyn,11230,KINGS,NY,40.612408,-73.963028
516026,C & S MEATS INC,Other,344 Utica Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.666306,-73.931396
517201,Little Mexico Meat Grocery Inc,Grocery Store,2119 3rd Ave,New York,Manhattan,10029,NEW YORK,NY,40.79771,-73.940147
517245,DNY NATURAL LAND INC,Grocery Store,322 Flatbush Ave,Brooklyn,Brooklyn,11238,KINGS,NY,40.67704,-73.972588
517332,BANESA DELI GROCERY#2,Grocery Store,2007 Anthony Ave,Bronx,Bronx,10457,BRONX,NY,40.851513,-73.903008
475417,Walgreens 18988,Other,2750 Boston Rd,Bronx,Bronx,10469,BRONX,NY,40.866425,-73.861115
478845,The Great Supermarket Inc,Convenience Store,22216 144th Ave,Springfield Gardens,Queens,11413,QUEENS,NY,40.665363,-73.754898
475437,New Andrews Deli Grocery Corp,Convenience Store,1899 Andrews Ave,Bronx,Bronx,10453,BRONX,NY,40.854038,-73.91394
1574460,Freddies Salumeria & Pork Store,Grocery Store,3830 Richmond Ave,Staten Island,Staten Island,10312,RICHMOND,NY,40.544819,-74.165764
666194,La Bonita Grocery Store Corp,Convenience Store,231 E 183rd St,Bronx,Bronx,10458,BRONX,NY,40.857269,-73.89917
1599850,Nabu Market,Grocery Store,2024 Webster Ave,Bronx,Bronx,10457,BRONX,NY,40.850666,-73.898949
540362,LANTIGUA DELI CORP,Grocery Store,3074 14th St,Astoria,Queens,11102,QUEENS,NY,40.769028,-73.931435
541224,Ricardito & Anthony Deli Grocery Inc.,Convenience Store,2019 Vyse Ave,Bronx,Bronx,10460,BRONX,NY,40.842789,-73.881599
346441,BROADWAY MEAT INC,Specialty Store,1259 Broadway,Brooklyn,Brooklyn,11221,KINGS,NY,40.69133,-73.925003
346851,CVS PHARMACY  2437,Other,732 Allerton Ave,Bronx,Bronx,10467,BRONX,NY,40.865311,-73.866089
542264,Sano Halal Food Corp,Grocery Store,3982 White Plains Rd,Bronx,Bronx,10466,BRONX,NY,40.888035,-73.860222
539322,Kol Tuv Grocery Inc,Grocery Store,409 Kingston Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.665092,-73.942451
479616,V & M MEAT MARKET INC,Grocery Store,21822 Merrick Blvd,Springfield Gardens,Queens,11413,QUEENS,NY,40.679398,-73.750755
344403,E & L FOOD INC,Grocery Store,650 Bedford Ave,Brooklyn,Brooklyn,11249,KINGS,NY,40.701782,-73.958549
344814,Rite Aid 3978,Other,1679 Bedford Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.665207,-73.956871
1568070,Italo Meat Market,Grocery Store,725 Forest Ave,Staten Island,Staten Island,10310,RICHMOND,NY,40.629547,-74.113197
1663172,Titan Foods Inc,Other,2353 Steinway St,Astoria,Queens,11105,QUEENS,NY,40.769871,-73.909492
540176,GRAND CENTURY MARKET INC,Grocery Store,281 Grand St,New York,Manhattan,10002,NEW YORK,NY,40.717754,-73.992622
1657603,Prospect Fresh Mart Inc,Convenience Store,184 Buffalo Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.67284,-73.925308
479765,Walgreens 04319,Other,8420 Broadway,Elmhurst,Queens,11373,QUEENS,NY,40.739513,-73.878242
543061,YOSSIS HEIMISHE BAKERY INC,Convenience Store,5717 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.623325,-73.985764
543101,Mergimtari Meat & Grocery Store,Grocery Store,565 E 187th St,Bronx,Bronx,10458,BRONX,NY,40.856213,-73.888519
431721,C & S E SUPERETTE INC,Grocery Store,9053 Fort Hamilton Pkwy,Brooklyn,Brooklyn,11209,KINGS,NY,40.617119,-74.027107
433255,KATELYN FOOD CENTER INC,Grocery Store,3201 Park Ave,Bronx,Bronx,10451,BRONX,NY,40.825176,-73.916542
388250,VARGAS GROCERY,Convenience Store,208 W 238th St,Bronx,Bronx,10463,BRONX,NY,40.884647,-73.899551
1649178,La Plazita Sanchera,Other,3419 Fulton St,Brooklyn,Brooklyn,11208,KINGS,NY,40.684559,-73.869415
389256,S & J Deli NO,Convenience Store,1572 Williamsbridge Rd,Bronx,Bronx,10461,BRONX,NY,40.846581,-73.848274
1649567,68 Ave Baby Grocery Inc,Other,6808 Fresh Meadow Ln,Fresh Meadows,Queens,11365,QUEENS,NY,40.733398,-73.794724
544580,BIANCARDI & SONS,Specialty Store,2350 Arthur Ave,Bronx,Bronx,10458,BRONX,NY,40.854454,-73.888344
1650701,Mukti 315 Petroleum Inc,Convenience Store,24115 Hillside Ave,Bellerose,Queens,11426,QUEENS,NY,40.734081,-73.724869
431030,CVS PHARMACY  6048,Other,1933 Victory Blvd,Staten Island,Staten Island,10314,RICHMOND,NY,40.612804,-74.12867
429643,BIG APPLE,Grocery Store,649 5th Ave,Brooklyn,Brooklyn,11215,KINGS,NY,40.662678,-73.991982
1653166,Dev's 24/7 Deli Inc.,Convenience Store,15624 Tuskegee Airmen Way,Jamaica,Queens,11433,QUEENS,NY,40.697823,-73.797905
391024,Walgreens 17772,Other,462 5th Ave,Brooklyn,Brooklyn,11215,KINGS,NY,40.668392,-73.986984
428901,LA PERA BROS LIVE POULTRY INC,Specialty Store,1367 61st St,Brooklyn,Brooklyn,11219,KINGS,NY,40.627205,-73.997383
401864,ALWAYS FRESH INC,Other,5024 Ft Hamilton Pkwy,Brooklyn,Brooklyn,11219,KINGS,NY,40.637466,-73.999046
398384,Walgreens 19889,Other,32 E 170th St,Bronx,Bronx,10452,BRONX,NY,40.839855,-73.916794
398399,RITE AID 3766,Other,5901 Bay Pkwy,Brooklyn,Brooklyn,11204,KINGS,NY,40.616989,-73.978088
1654982,Bravo Cafe & Deli Inc,Convenience Store,90 William St,New York,Manhattan,10038,NEW YORK,NY,40.708225,-74.007668
546036,NATIONAL FOOD CENTER,Convenience Store,3601 15th Ave,Brooklyn,Brooklyn,11218,KINGS,NY,40.63953,-73.980225
629032,BD FOOD SUPERMARKET,Convenience Store,510 7th Ave,Brooklyn,Brooklyn,11215,KINGS,NY,40.661182,-73.986443
1642549,Camila Mini Market Food Corp,Convenience Store,689 Ralph Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.665985,-73.922318
630212,WALGREENS 02650,Other,5716 Avenue U,Brooklyn,Brooklyn,11234,KINGS,NY,40.612762,-73.916748
630525,Walgreens 19035,Other,162-19 HILLSIDE AVE,JAMAICA,Queens,11432,QUEENS,NY,40.708649,-73.799561
405477,La Esperanza Mexican Deli Grocery &vegetables,Grocery Store,2029 Grand Concourse,Bronx,Bronx,10453,BRONX,NY,40.852058,-73.90432
629260,Avenue H Deli Inc,Grocery Store,4924 Avenue H,Brooklyn,Brooklyn,11234,KINGS,NY,40.632717,-73.928581
